City,State,Petrol_Rate,Diesel_Rate,Date
Shahjahanpur,Uttar Pradesh,105.95,98.19,2021-10-30
Shamli,Uttar Pradesh,105.73,97.98,2021-10-30
Shravasti,Uttar Pradesh,105.92,98.18,2021-10-30
Sidharthnagar,Uttar Pradesh,106.8,98.97,2021-10-30
Sitapur,Uttar Pradesh,106.81,98.99,2021-10-30
Sonbhadra,Uttar Pradesh,106.19,98.42,2021-10-30
Sultanpur,Uttar Pradesh,106.88,99.05,2021-10-30
Unnao,Uttar Pradesh,105.78,98.03,2021-10-30
Varanasi,Uttar Pradesh,105.63,97.91,2021-10-30
Agra,Uttar Pradesh,106.41,98.7,2021-11-01
Aligarh,Uttar Pradesh,106.62,98.89,2021-11-01
Allahabad,Uttar Pradesh,107.46,99.71,2021-11-01
Ambedkarnagar,Uttar Pradesh,108.46,100.62,2021-11-01
Amethi/csm Nagar,Uttar Pradesh,108.0,100.19,2021-11-01
Amroha,Uttar Pradesh,107.45,99.68,2021-11-01
Auraiya,Uttar Pradesh,107.18,99.43,2021-11-01
Azamgarh,Uttar Pradesh,107.51,99.74,2021-11-01
Baghpat,Uttar Pradesh,106.61,98.91,2021-11-01
Bahraich,Uttar Pradesh,107.08,99.37,2021-11-01
Ballia,Uttar Pradesh,107.2,99.45,2021-11-01
Balrampur,Uttar Pradesh,107.09,99.37,2021-11-01
Banda,Uttar Pradesh,108.05,100.23,2021-11-01
Barabanki,Uttar Pradesh,106.85,99.14,2021-11-01
Bareilly,Uttar Pradesh,106.32,98.64,2021-11-01
Basti,Uttar Pradesh,107.32,99.57,2021-11-01
Bijnor,Uttar Pradesh,106.23,98.56,2021-11-01
Budaun,Uttar Pradesh,106.62,98.92,2021-11-01
Bulandshahr,Uttar Pradesh,107.36,99.57,2021-11-01
Chandauli,Uttar Pradesh,106.67,98.98,2021-11-01
Chitrakut,Uttar Pradesh,107.27,99.54,2021-11-01
Deoria,Uttar Pradesh,106.34,98.67,2021-11-01
Etah,Uttar Pradesh,106.49,98.78,2021-11-01
Etawah,Uttar Pradesh,106.9,99.15,2021-11-01
Faizabad,Uttar Pradesh,107.35,99.6,2021-11-01
Farrukkhabad,Uttar Pradesh,106.94,99.22,2021-11-01
Fatehpur,Uttar Pradesh,107.55,99.77,2021-11-01
Firozabad,Uttar Pradesh,106.64,98.92,2021-11-01
Gautam Budh Nagar,Uttar Pradesh,106.81,99.09,2021-11-01
Ghaziabad,Uttar Pradesh,106.62,98.91,2021-11-01
Ghazipur,Uttar Pradesh,108.36,100.53,2021-11-01
Gonda,Uttar Pradesh,106.7,99.01,2021-11-01
Gorakhpur,Uttar Pradesh,106.98,99.25,2021-11-01
Hamirpur,Uttar Pradesh,107.04,99.3,2021-11-01
Hapur,Uttar Pradesh,106.51,98.81,2021-11-01
Hardoi,Uttar Pradesh,106.56,98.87,2021-11-01
Hathras,Uttar Pradesh,106.52,98.8,2021-11-01
Jalaun,Uttar Pradesh,107.42,99.66,2021-11-01
Jaunpur,Uttar Pradesh,107.73,99.95,2021-11-01
Jhansi,Uttar Pradesh,106.77,99.05,2021-11-01
Kannuaj,Uttar Pradesh,107.32,99.56,2021-11-01
Kanpur Rural,Uttar Pradesh,106.7,98.99,2021-11-01
Kanpur Urban,Uttar Pradesh,106.56,98.86,2021-11-01
Kashi Ram Nagar,Uttar Pradesh,106.93,99.18,2021-11-01
Kaushambi,Uttar Pradesh,106.83,99.13,2021-11-01
