City,State,Petrol_Rate,Diesel_Rate,Date
Serchhip,Mizoram,95.21,80.18,2021-12-03
Aizawl,Mizoram,94.5,79.55,2021-12-06
Champhai,Mizoram,96.35,81.15,2021-12-06
Kolasib,Mizoram,93.36,78.57,2021-12-06
Lawngtlai,Mizoram,96.61,81.47,2021-12-06
Lunglei,Mizoram,96.35,81.28,2021-12-06
Mamit,Mizoram,94.76,79.78,2021-12-06
Saiha,Mizoram,97.45,82.2,2021-12-06
Serchhip,Mizoram,95.29,80.26,2021-12-06
Aizawl,Mizoram,94.5,79.55,2021-12-22
Champhai,Mizoram,96.35,81.15,2021-12-22
Kolasib,Mizoram,93.36,78.57,2021-12-22
Lawngtlai,Mizoram,96.61,81.47,2021-12-22
Lunglei,Mizoram,95.94,80.84,2021-12-22
Mamit,Mizoram,94.76,79.78,2021-12-22
Saiha,Mizoram,97.45,82.2,2021-12-22
Serchhip,Mizoram,95.29,80.26,2021-12-22
Aizawl,Mizoram,94.5,79.55,2021-12-29
Champhai,Mizoram,96.35,81.15,2021-12-29
Kolasib,Mizoram,93.36,78.57,2021-12-29
Lawngtlai,Mizoram,96.61,81.47,2021-12-29
Lunglei,Mizoram,96.35,81.28,2021-12-29
Mamit,Mizoram,94.76,79.78,2021-12-29
Saiha,Mizoram,97.45,82.2,2021-12-29
Serchhip,Mizoram,95.29,80.26,2021-12-29
Aizawl,Mizoram,94.5,79.55,2022-01-04
Champhai,Mizoram,96.35,81.15,2022-01-04
Kolasib,Mizoram,93.36,78.57,2022-01-04
Lawngtlai,Mizoram,96.61,81.47,2022-01-04
Lunglei,Mizoram,95.94,80.84,2022-01-04
Mamit,Mizoram,94.76,79.78,2022-01-04
Saiha,Mizoram,97.45,82.2,2022-01-04
Serchhip,Mizoram,95.29,80.26,2022-01-04
Aizawl,Mizoram,94.5,79.55,2022-01-18
Champhai,Mizoram,96.35,81.15,2022-01-18
Kolasib,Mizoram,92.88,78.16,2022-01-18
Lawngtlai,Mizoram,96.61,81.47,2022-01-18
Lunglei,Mizoram,96.35,81.28,2022-01-18
