City,State,Petrol_Rate,Diesel_Rate,Date
Udupi,Karnataka,112.77,0.0,2021-11-04
Uttar Kannad,Karnataka,115.61,0.0,2021-11-04
Yadgir,Karnataka,113.62,0.0,2021-11-04
Bagalkot,Karnataka,101.53,85.9,2021-11-07
Bangalore,Karnataka,100.58,85.01,2021-11-07
Bangalore Rural,Karnataka,100.58,85.01,2021-11-07
Belgaum,Karnataka,100.32,84.8,2021-11-07
Bellary,Karnataka,101.56,85.94,2021-11-07
Bidar,Karnataka,101.36,85.74,2021-11-07
Bijapur,Karnataka,100.92,85.35,2021-11-07
Chamrajnagar,Karnataka,100.67,85.1,2021-11-07
Chikkaballapura,Karnataka,100.47,84.92,2021-11-07
Chikmagalur,Karnataka,101.52,85.74,2021-11-07
Chitradurga,Karnataka,101.59,85.8,2021-11-07
Dakshin Kannad,Karnataka,100.56,84.96,2021-11-07
Davangere,Karnataka,102.84,86.93,2021-11-07
Dharwad,Karnataka,100.3,84.78,2021-11-07
Gadag,Karnataka,101.12,85.53,2021-11-07
Gulbarga,Karnataka,100.48,84.95,2021-11-07
Hassan,Karnataka,100.63,84.93,2021-11-07
Haveri,Karnataka,100.86,85.28,2021-11-07
Kodagu,Karnataka,102.18,86.34,2021-11-07
Kolar,Karnataka,100.31,84.77,2021-11-07
Koppal,Karnataka,101.69,86.04,2021-11-07
Mandya,Karnataka,100.65,85.08,2021-11-07
Mysore,Karnataka,100.38,84.83,2021-11-07
Raichur,Karnataka,100.39,84.87,2021-11-07
Ramanagara,Karnataka,100.94,85.33,2021-11-07
Shimoga,Karnataka,101.65,85.89,2021-11-07
Tumkur,Karnataka,101.3,85.67,2021-11-07
Udupi,Karnataka,100.46,84.87,2021-11-07
Uttar Kannad,Karnataka,102.3,86.53,2021-11-07
Yadgir,Karnataka,101.37,85.75,2021-11-07
Bagalkot,Karnataka,101.08,85.49,2021-11-08
Bangalore,Karnataka,100.58,85.01,2021-11-08
Bangalore Rural,Karnataka,100.65,85.08,2021-11-08
Belgaum,Karnataka,101.63,85.99,2021-11-08
Bellary,Karnataka,102.23,86.53,2021-11-08
Bidar,Karnataka,101.12,85.53,2021-11-08
Bijapur,Karnataka,100.74,85.18,2021-11-08
Chamrajnagar,Karnataka,100.6,85.03,2021-11-08
Chikkaballapura,Karnataka,100.32,84.78,2021-11-08
Chikmagalur,Karnataka,101.96,86.13,2021-11-08
Chitradurga,Karnataka,102.41,86.53,2021-11-08
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-08
Davangere,Karnataka,102.63,86.73,2021-11-08
Dharwad,Karnataka,100.52,84.98,2021-11-08
Gadag,Karnataka,100.9,85.32,2021-11-08
Gulbarga,Karnataka,100.28,84.77,2021-11-08
Hassan,Karnataka,100.39,84.72,2021-11-08
Haveri,Karnataka,101.21,85.6,2021-11-08
Kodagu,Karnataka,101.86,86.05,2021-11-08
Kolar,Karnataka,100.64,85.07,2021-11-08
Koppal,Karnataka,101.8,86.15,2021-11-08
Mandya,Karnataka,100.46,84.9,2021-11-08
Mysore,Karnataka,100.08,84.56,2021-11-08
Raichur,Karnataka,101.24,85.65,2021-11-08
Ramanagara,Karnataka,101.06,85.45,2021-11-08
Shimoga,Karnataka,101.85,86.12,2021-11-08
Tumkur,Karnataka,101.11,85.49,2021-11-08
Udupi,Karnataka,100.08,84.53,2021-11-08
Uttar Kannad,Karnataka,101.48,85.79,2021-11-08
Yadgir,Karnataka,101.4,85.78,2021-11-08
Bagalkot,Karnataka,101.14,85.54,2021-11-09
Bangalore,Karnataka,100.67,85.1,2021-11-09
Bangalore Rural,Karnataka,100.65,85.07,2021-11-09
Belgaum,Karnataka,100.74,85.18,2021-11-09
Bellary,Karnataka,101.8,86.15,2021-11-09
Bidar,Karnataka,101.09,85.5,2021-11-09
Bijapur,Karnataka,100.5,84.96,2021-11-09
Chamrajnagar,Karnataka,100.71,85.12,2021-11-09
Chikkaballapura,Karnataka,101.06,85.45,2021-11-09
Chikmagalur,Karnataka,101.32,85.58,2021-11-09
Chitradurga,Karnataka,102.34,86.47,2021-11-09
Dakshin Kannad,Karnataka,100.81,85.19,2021-11-09
Davangere,Karnataka,102.22,86.37,2021-11-09
Dharwad,Karnataka,100.31,84.79,2021-11-09
Gadag,Karnataka,101.38,85.76,2021-11-09
Gulbarga,Karnataka,100.28,84.77,2021-11-09
Hassan,Karnataka,100.39,84.72,2021-11-09
Haveri,Karnataka,101.28,85.66,2021-11-09
Kodagu,Karnataka,101.89,86.06,2021-11-09
Kolar,Karnataka,100.55,84.99,2021-11-09
Koppal,Karnataka,101.4,85.79,2021-11-09
Mandya,Karnataka,100.08,84.56,2021-11-09
Mysore,Karnataka,100.56,84.99,2021-11-09
Raichur,Karnataka,100.44,84.93,2021-11-09
Ramanagara,Karnataka,101.32,85.69,2021-11-09
Shimoga,Karnataka,101.65,85.89,2021-11-09
Tumkur,Karnataka,100.95,85.34,2021-11-09
Udupi,Karnataka,100.46,84.87,2021-11-09
Uttar Kannad,Karnataka,101.02,85.43,2021-11-09
Yadgir,Karnataka,100.91,85.33,2021-11-09
Bagalkot,Karnataka,101.28,85.67,2021-11-11
Bangalore,Karnataka,100.58,85.01,2021-11-11
Bangalore Rural,Karnataka,100.65,85.08,2021-11-11
Belgaum,Karnataka,101.37,85.75,2021-11-11
Bellary,Karnataka,102.44,86.71,2021-11-11
Bidar,Karnataka,101.78,86.12,2021-11-11
Bijapur,Karnataka,100.36,84.84,2021-11-11
Chamrajnagar,Karnataka,100.66,85.09,2021-11-11
Chikkaballapura,Karnataka,100.32,84.78,2021-11-11
Chikmagalur,Karnataka,102.31,86.48,2021-11-11
Chitradurga,Karnataka,101.88,86.06,2021-11-11
Dakshin Kannad,Karnataka,100.06,84.51,2021-11-11
Davangere,Karnataka,102.75,86.84,2021-11-11
Dharwad,Karnataka,100.55,85.01,2021-11-11
Gadag,Karnataka,100.87,85.29,2021-11-11
Gulbarga,Karnataka,101.18,85.57,2021-11-11
Hassan,Karnataka,100.63,84.93,2021-11-11
Haveri,Karnataka,101.58,85.94,2021-11-11
Kodagu,Karnataka,101.86,86.05,2021-11-11
Kolar,Karnataka,100.51,84.95,2021-11-11
Koppal,Karnataka,101.5,85.86,2021-11-11
Mandya,Karnataka,100.48,84.92,2021-11-11
Mysore,Karnataka,100.08,84.56,2021-11-11
Raichur,Karnataka,101.0,85.43,2021-11-11
Ramanagara,Karnataka,100.93,85.33,2021-11-11
Shimoga,Karnataka,102.11,86.31,2021-11-11
Tumkur,Karnataka,101.28,85.65,2021-11-11
Udupi,Karnataka,100.23,84.66,2021-11-11
Uttar Kannad,Karnataka,100.62,85.07,2021-11-11
Yadgir,Karnataka,101.03,85.44,2021-11-11
Bagalkot,Karnataka,101.08,85.49,2021-11-12
Bangalore,Karnataka,100.58,85.01,2021-11-12
Bangalore Rural,Karnataka,100.65,85.08,2021-11-12
Belgaum,Karnataka,100.63,85.09,2021-11-12
Bellary,Karnataka,102.54,86.81,2021-11-12
Bidar,Karnataka,101.06,85.47,2021-11-12
Bijapur,Karnataka,100.5,84.96,2021-11-12
Chamrajnagar,Karnataka,100.66,85.09,2021-11-12
Chikkaballapura,Karnataka,100.76,85.18,2021-11-12
Chikmagalur,Karnataka,102.77,86.9,2021-11-12
Chitradurga,Karnataka,101.99,86.16,2021-11-12
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-12
Davangere,Karnataka,102.75,86.84,2021-11-12
Dharwad,Karnataka,100.31,84.79,2021-11-12
Gadag,Karnataka,100.87,85.29,2021-11-12
Gulbarga,Karnataka,100.58,85.04,2021-11-12
Hassan,Karnataka,100.63,84.93,2021-11-12
Haveri,Karnataka,101.38,85.76,2021-11-12
Kodagu,Karnataka,101.92,86.1,2021-11-12
Kolar,Karnataka,100.71,85.13,2021-11-12
Koppal,Karnataka,101.77,86.11,2021-11-12
Mandya,Karnataka,100.46,84.9,2021-11-12
