City,State,Petrol_Rate,Diesel_Rate,Date
Khowai,Tripura,97.78,85.2,2021-12-01
North Tripura,Tripura,96.62,84.12,2021-12-01
Sepahijhala,Tripura,98.6,85.96,2021-12-01
South Tripura,Tripura,99.56,86.83,2021-12-01
Unakoti,Tripura,96.7,84.19,2021-12-01
West Tripura,Tripura,98.23,85.61,2021-12-01
Dhalai,Tripura,97.89,85.29,2021-12-02
Gomati,Tripura,99.09,86.42,2021-12-02
Khowai,Tripura,97.78,85.2,2021-12-02
North Tripura,Tripura,96.62,84.12,2021-12-02
Sepahijhala,Tripura,98.39,85.77,2021-12-02
South Tripura,Tripura,99.46,86.76,2021-12-02
Unakoti,Tripura,96.77,84.26,2021-12-02
West Tripura,Tripura,98.52,85.88,2021-12-02
Dhalai,Tripura,97.89,85.29,2021-12-03
Gomati,Tripura,99.09,86.42,2021-12-03
Khowai,Tripura,97.78,85.2,2021-12-03
North Tripura,Tripura,96.62,84.12,2021-12-03
Sepahijhala,Tripura,98.39,85.77,2021-12-03
South Tripura,Tripura,99.46,86.76,2021-12-03
Unakoti,Tripura,96.77,84.26,2021-12-03
West Tripura,Tripura,98.52,85.88,2021-12-03
Dhalai,Tripura,97.37,84.81,2021-12-06
Gomati,Tripura,98.73,86.08,2021-12-06
Khowai,Tripura,97.78,85.2,2021-12-06
North Tripura,Tripura,97.01,84.48,2021-12-06
Sepahijhala,Tripura,98.54,85.9,2021-12-06
South Tripura,Tripura,99.45,86.75,2021-12-06
Unakoti,Tripura,96.86,84.34,2021-12-06
West Tripura,Tripura,98.23,85.61,2021-12-06
Dhalai,Tripura,97.37,84.81,2021-12-22
Gomati,Tripura,99.32,86.63,2021-12-22
Khowai,Tripura,98.08,85.47,2021-12-22
North Tripura,Tripura,96.79,84.28,2021-12-22
Sepahijhala,Tripura,98.54,85.9,2021-12-22
South Tripura,Tripura,99.45,86.75,2021-12-22
Unakoti,Tripura,96.74,84.23,2021-12-22
West Tripura,Tripura,98.23,85.61,2021-12-22
Dhalai,Tripura,97.71,85.13,2021-12-29
Gomati,Tripura,99.32,86.63,2021-12-29
Khowai,Tripura,98.08,85.47,2021-12-29
North Tripura,Tripura,97.01,84.48,2021-12-29
Sepahijhala,Tripura,98.54,85.9,2021-12-29
South Tripura,Tripura,99.45,86.75,2021-12-29
Unakoti,Tripura,96.77,84.26,2021-12-29
West Tripura,Tripura,98.23,85.61,2021-12-29
Dhalai,Tripura,97.37,84.81,2022-01-04
Gomati,Tripura,98.73,86.08,2022-01-04
Khowai,Tripura,97.78,85.2,2022-01-04
North Tripura,Tripura,97.01,84.48,2022-01-04
Sepahijhala,Tripura,98.54,85.9,2022-01-04
South Tripura,Tripura,99.45,86.75,2022-01-04
Unakoti,Tripura,96.74,84.23,2022-01-04
West Tripura,Tripura,98.23,85.61,2022-01-04
Dhalai,Tripura,97.71,85.13,2022-01-18
Gomati,Tripura,99.32,86.63,2022-01-18
Khowai,Tripura,98.08,85.47,2022-01-18
North Tripura,Tripura,96.79,84.28,2022-01-18
Sepahijhala,Tripura,98.54,85.9,2022-01-18
South Tripura,Tripura,99.16,86.48,2022-01-18
Unakoti,Tripura,96.86,84.34,2022-01-18
West Tripura,Tripura,98.23,85.61,2022-01-18
Dhalai,Tripura,97.71,85.13,2022-01-27
Gomati,Tripura,98.83,86.18,2022-01-27
Khowai,Tripura,97.78,85.2,2022-01-27
North Tripura,Tripura,96.79,84.28,2022-01-27
Sepahijhala,Tripura,98.54,85.9,2022-01-27
South Tripura,Tripura,99.16,86.48,2022-01-27
Unakoti,Tripura,96.77,84.26,2022-01-27
West Tripura,Tripura,98.52,85.88,2022-01-27
