City,State,Petrol_Rate,Diesel_Rate,Date
Botad,Gujarat,96.17,90.16,2021-11-07
Chhotaudepur,Gujarat,95.38,89.37,2021-11-07
Dahod,Gujarat,95.95,89.94,2021-11-07
Devbhumi Dwarka,Gujarat,95.14,89.13,2021-11-07
Gandhi Nagar,Gujarat,95.26,89.25,2021-11-07
Gir Somnath,Gujarat,96.68,90.69,2021-11-07
Jamnagar,Gujarat,95.55,89.54,2021-11-07
Junagadh,Gujarat,96.32,90.31,2021-11-07
Kheda,Gujarat,95.4,89.39,2021-11-07
Kutch,Gujarat,96.39,90.38,2021-11-07
Mahisagar,Gujarat,95.79,89.78,2021-11-07
Mehsana,Gujarat,95.47,89.48,2021-11-07
Morbi,Gujarat,95.42,89.42,2021-11-07
Narmada,Gujarat,95.2,89.18,2021-11-07
Navsari,Gujarat,95.58,89.59,2021-11-07
Panch Mahal,Gujarat,95.15,89.14,2021-11-07
Patan,Gujarat,94.92,88.93,2021-11-07
Porbander,Gujarat,96.19,90.18,2021-11-07
Rajkot,Gujarat,96.11,90.09,2021-11-07
Sabar Kantha,Gujarat,95.85,89.84,2021-11-07
Surat,Gujarat,95.58,89.58,2021-11-07
Surendranagar,Gujarat,96.05,90.04,2021-11-07
Tapi,Gujarat,95.61,89.62,2021-11-07
The Dangs,Gujarat,95.99,89.99,2021-11-07
Vadodara,Gujarat,94.95,88.93,2021-11-07
Valsad,Gujarat,96.16,90.17,2021-11-07
Ahmedabad,Gujarat,95.13,89.12,2021-11-08
Amreli,Gujarat,95.61,89.61,2021-11-08
Anand,Gujarat,94.88,88.86,2021-11-08
Aravalli,Gujarat,95.57,89.56,2021-11-08
Banas Kantha,Gujarat,95.73,89.74,2021-11-08
Bharuch,Gujarat,95.57,89.56,2021-11-08
Bhavnagar,Gujarat,96.7,90.69,2021-11-08
Botad,Gujarat,96.84,90.83,2021-11-08
Chhotaudepur,Gujarat,95.38,89.37,2021-11-08
Dahod,Gujarat,96.1,90.08,2021-11-08
Devbhumi Dwarka,Gujarat,95.66,89.65,2021-11-08
Gandhi Nagar,Gujarat,95.26,89.25,2021-11-08
Gir Somnath,Gujarat,96.74,90.75,2021-11-08
Jamnagar,Gujarat,94.76,88.74,2021-11-08
Junagadh,Gujarat,96.05,90.05,2021-11-08
Kheda,Gujarat,95.33,89.32,2021-11-08
Kutch,Gujarat,95.63,89.61,2021-11-08
Mahisagar,Gujarat,95.94,89.93,2021-11-08
Mehsana,Gujarat,94.93,88.93,2021-11-08
Morbi,Gujarat,96.02,90.02,2021-11-08
Narmada,Gujarat,95.44,89.43,2021-11-08
Navsari,Gujarat,95.83,89.84,2021-11-08
Panch Mahal,Gujarat,95.69,89.68,2021-11-08
Patan,Gujarat,95.33,89.34,2021-11-08
Porbander,Gujarat,95.67,89.66,2021-11-08
Rajkot,Gujarat,94.93,88.93,2021-11-08
Sabar Kantha,Gujarat,95.86,89.85,2021-11-08
Surat,Gujarat,95.6,89.6,2021-11-08
Surendranagar,Gujarat,96.05,90.04,2021-11-08
